text,label,reason,current_label,category,video_id,ts
E ALO PORCADA ALO TORCIDA DE CZ VAI ENCARA INDEPENDENTE OQUE QUEM TEM DISPOSIÇÃO E A MANCHA AZUL SOU DA INDEPENDENTE A MAIS TEMIDA O TERROR (COMPLETEM),0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:59:06.747-03:00
xbxb,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:35:37.364-03:00
quem tem dinheiro compra arbitragem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:26:06.451-03:00
AQUI E PALMEIRAS SEUS ANTIS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:27:31.548-03:00
só tem que parar de serem clubistas nas suas narrações,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:15:35.711-03:00
"arbitragem ridícula , n deu oq foi pra da oq n foi",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:09.784-03:00
oxo....gol do Rafael,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:26:41.951-03:00
Compensação esse pênalti Varmeiras não chora,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:53.993-03:00
SAIR VENCEDORRRRR LUTEM SEM PARARRRRR VAMO PRA CIMA PORCOOOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:59:14.017-03:00
pra cima krlhoooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:01:50.513-03:00
são paulo foi roubado na cara duraaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:40.013-03:00
molhando um gramado de garrafa pet,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:15:01.164-03:00
ADM É VAMOS SÃOPAULO E NÃO VAI SÃOPAULO !!!!! KKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:12:39.138-03:00
trampo do Simões é o melhor do mundo kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:50:20.228-03:00
"Luiz, vai pra casa dormir, ta cansado já",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:49:50.535-03:00
"vira logo, nn aguento",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:12.615-03:00
corinthias eliminadoooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:39.850-03:00
tá pior que o conrithians,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:22.461-03:00
Juiza precisa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:17:39.864-03:00
Torcidinha fraca kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:22.419-03:00
gente bota enche de emoj palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:40:56.117-03:00
quanto anúncio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:37:55.406-03:00
casas Bahia???,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:55.220-03:00
"é guerra são paulo, acredita, arrebenta!!! bola na rede",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:49.995-03:00
juizinha nao ta com nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:50:44.441-03:00
vai Corinthians prrr,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:14:48.680-03:00
aqui são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:41.538-03:00
Tem jogos do Itaú hoje?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:40:08.349-03:00
bora palmeirasssssss,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:10:33.660-03:00
Arbitragem perdida no jogo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:25.379-03:00
VAI VERDÃO!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:21.330-03:00
EU PREFIRO COMEMORAR UMA VITÓRIA VERDADEIRA DO QUE UMA VITÓRIA Q NEM VITÓRIA É Q FOI ROUBADA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:33:21.501-03:00
xoque Rei,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:55:05.678-03:00
chupa Corinthians kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:08.667-03:00
é a Lan ou a Lan?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:36:54.462-03:00
"não sou são Paulino mas foi pênalti sim gente, braço no rosto claro, se fosse no meio campo seria falta",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:08.497-03:00
Aaaa kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:33:04.109-03:00
caraca o estádio idêntico ao St James Lerk,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:48:12.181-03:00
esse campeonato foi roubado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:47:51.596-03:00
Souza é clubista e chorão tá louco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:00:06.988-03:00
hoje vai ser tricolor vai ter pepa pig de janta kk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:34:37.420-03:00
ajudinha pra porcada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:24.170-03:00
Eu insisto: Cazé trabalha contra o Palmeiras.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:48:02.075-03:00
pqp o braço não está alto o suficiente ?? kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:47:00.887-03:00
o tigrinho já soltou a carta cedo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:13.138-03:00
juiz ruim do krlh,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:12:09.634-03:00
quem manda é o sao pauloo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:45:48.422-03:00
PALMEIRAAASS!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:21:46.230-03:00
CHORA MEU VICE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:22.471-03:00
Papo reto diretor explica a primeira foto do mané ai mano,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:25:32.065-03:00
Aonde acharam essa arbitrra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:47:14.975-03:00
na cintura? kkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:54:12.089-03:00
o que essa cara disse agora meu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:09:02.089-03:00
PEGOU NA BARRIGA DELE PRIMEIRO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:46:33.751-03:00
vishhh,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:33:35.711-03:00
"OQ O BELTRÃO FEZ HJ, É DIGNO DE BOLA DE OURO",0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:46:42.241-03:00
parque do sabia,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:15:14.908-03:00
saiu de longe pra perder,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:12:35.127-03:00
o pix moço,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:49.036-03:00
"""roubo"" , chorem menos",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:17.653-03:00
Leyla devolve o Pix dos velhinhos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:03.651-03:00
Mn fica quieto Thiago vc nn sabe de nada e quando bate na mão nn é amarelo e nem agresão foi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:52:57.077-03:00
são paulo ta morto,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:15:32.300-03:00
o Palmeiras só ganha comprando a arbitragem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:09.128-03:00
aqui e o tricolor vai ainda da pra vira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:41.778-03:00
ESSE JUIZ TA MANIPULADO DO LANCE DO MARCOS ANTÔNIOS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:08:35.796-03:00
é timão Corinthians,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:27:33.511-03:00
mulher sendo árbitra é ruim demais,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:23:01.945-03:00
Danielzinho entrar sp virar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:19:01.883-03:00
Michael Kyle Tricolor >>>>> JK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:31:38.325-03:00
1a partida que não tem um destaque do SP,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:26.922-03:00
"tem sorte esse parmera, de não enfrentar o Corinthians na semi",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:51.452-03:00
"vergonhaaaaaaaa palmeiras, falo como torcedor do santos",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:34.651-03:00
é que o barça jogou lá,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:32:05.385-03:00
É NOIS SEMPRE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:20:47.949-03:00
EO MAURICIO E PARAQUAIO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:45.056-03:00
aqui é são paulo pohaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:27:27.562-03:00
EM Minas cruzeiro x galo na final,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:23:05.564-03:00
"Se meu Flamengo não engrenar, ninguém segura o Palmeiras",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:41.051-03:00
"Que torcida de teatro, Só sabem falar Palmeiras",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:37:45.096-03:00
"o cara chutou a canela do Vitor Roque, mas os caras não viram isso",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:10:26.257-03:00
ioooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:05:57.526-03:00
porra de pênalti doido kkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:08.027-03:00
abel ferreira kkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:02.841-03:00
O jogo é às 20:30?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:29:22.115-03:00
hoje tem Gol do árias!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:20:36.582-03:00
akana,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:47.893-03:00
"ELA QUIS COMPENSAR AQUELE PENALTI, NAO FOI NADA!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:22.182-03:00
vão passar pano pra arbitra né,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:40.997-03:00
Booooooa Luis Felipe Freiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:12:41.331-03:00
so boy na torcida do palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:23.705-03:00
Todo burro fala que a Praia Brava é de BC kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:40:53.838-03:00
Se não roubar não é Palmeiras Se não roubar não é Palmeiras Se não roubar não é Palmeiras Se não roubar não é Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:01.659-03:00
Eo Eo EO Michael Kyle é tricolor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:36:17.318-03:00
eu quero saber porque Danielzinho ta no banco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:01:20.146-03:00
aonde isso é pênalti foi nadassss,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:14.839-03:00
"TODO MUNDO JULGANDO O ZAGUEIRO DO BRAGANTINO, ELE TAVA CERTO",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:50.132-03:00
vai são pauloo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:11.602-03:00
parabéns caze pela transmissão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:35:33.567-03:00
Maurício,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:36.045-03:00
vergonha doq? n entendi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:14.939-03:00
palmeiras campeão entrega a taça,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:38.037-03:00
Corinthians falido.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:56:54.700-03:00
porcada não pode reclamar de penalti assim né,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:36.653-03:00
Boa noite verdao,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:26.361-03:00
"vamos na raça,onde a perna não chegar o coração vai chegar",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:58.474-03:00
tapa na cara,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:41.480-03:00
pantera cor de rosa apitando. brrrrrrrrr,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:35.677-03:00
vms são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:38:31.277-03:00
fala meu nome por favor fala meu nome por favor heytor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:00:32.660-03:00
kk vai perder kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:23:47.684-03:00
o Palmeiras 4x0,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:13:03.413-03:00
Danilo ele é perigoso,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:59:39.332-03:00
Que roubo mano pênalti claro,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:30.186-03:00
vamos são Paulo vamos são Paulo  vamos são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:04.875-03:00
caraalhooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:10:35.830-03:00
Japao China Austrália Coreia do Sul Irã,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:46.609-03:00
palmeiras.4 × 0sao paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:55:31.191-03:00
"Hoje é tipo TANTO FAZ. Tô aqui só acompanhando mesmo, pq eu gosto de futebol",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:07.898-03:00
são Paulo deu um chute a gol e brincadeira também,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:27.982-03:00
TRI do Mundo vai golear hoje,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:52:47.366-03:00
ja terminou ou começou o jogo?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:49:46.405-03:00
"Roubado de novo, sem pix seria igual 2025",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:40.932-03:00
o tricolor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:07:08.839-03:00
vqmooó para cima porco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:13:05.223-03:00
é o verdão vd,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:42.146-03:00
TORCIDA SEM CANTO KKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:19.594-03:00
o cara se jogou  esse Palmeiras nr,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:27.446-03:00
para pra que roubar desse jeito,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:13.383-03:00
pronto. já tem a desculpa da semana,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:06.392-03:00
depois vão concordar que o jogador do bragantino estava certo.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:05.190-03:00
Esse Crespo é muito burri,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:27:23.735-03:00
tri,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:58:13.945-03:00
menores de são Paulo ai,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:49:43.553-03:00
CHOOORA ANTIZAAAAADAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:44:01.640-03:00
já sabemos o campeão seja an as bola ou com arbitragem kkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:39:20.820-03:00
Nem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:27.025-03:00
"Caze, o time que levou a goleada é quase todo diferente do time titular",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:10:13.817-03:00
PALMEIRAAAAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:39:46.683-03:00
VAMO SAO PAULOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:16.620-03:00
o crespo tem que colocar o lucas no meio de campo ferrerinha no ataque e colocar o danielzinho no meio do lado direito do lucas e fechar mais a defesa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:29:43.078-03:00
hj são paulo tá uma vergonha joga rui mais um vez contra palmeira e palmeira aproveita do pênalti não ouve compensou o primeiro pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:03.473-03:00
totalmente legal,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:09.839-03:00
sao paulo foi guerreiro,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:03.776-03:00
kkkkk PALMEIRAS JOGA ESTILO MARADONA ĶKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:57:30.229-03:00
"o jogador do bragantino estava certo, essa juíza é péssima pênalti claro",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:58.826-03:00
MKamakakkakakkakkakakakaka,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:45.084-03:00
"São Paulo, São Paulo",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:14.155-03:00
vamoooooo são paulooooo krrrrl,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:21:41.848-03:00
3x1 tricolor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:37:38.463-03:00
eu creio no meu são paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:59:40.488-03:00
pra cima dls porco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:31:11.999-03:00
hala Madrid até morrer,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:07.599-03:00
FORAM PRO MUNDIAL PRA APANHAR DO CHELSEA DUAS VEZES E NUNCA SERÃO KKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:39:45.186-03:00
e o Flamengo contra o lanús hahaha,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:44.787-03:00
PALMEIRASSSSSS!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:20:05.634-03:00
juiza so atrapalha,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:44:57.625-03:00
Pera aí DVD jogou muito,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:16:50.419-03:00
VAIIII VERDAOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:12.081-03:00
eu tô morrendo de riiir,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:35.860-03:00
VAMOS TRICOLOR POWHAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:18:02.676-03:00
ALERTARISCO DE ALAGAMENTO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:55:25.281-03:00
vai Corinthians te amo timão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:29:03.092-03:00
uma palhaçada está arbitragem kkkkkkkkk toda vez a favor do,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:41.374-03:00
godsãpalo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:03:28.705-03:00
vai sair mais jogandor e lesionado do que gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:40.810-03:00
poraaaaaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:38:15.432-03:00
Palmeiras!! NAO CHORAXXXXXX,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:16.251-03:00
vamoooo meu verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:47:50.512-03:00
vai da grenn,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:16:27.462-03:00
vai meu palmeiras vamos ganhar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:27.846-03:00
Corinthians Mill x maior que varmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:15:07.287-03:00
por conta dessa bosta de passe dexletra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:15:43.555-03:00
demorou se adaptar ao futebol brasileiro kkkkk ele nasceu aonde criatura,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:51:51.446-03:00
"CHORA MT O PALMEIRAS MN, GANHANDO E O ABEL XINGANDO",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:35.369-03:00
não tem como descordar do mosqueira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:54.008-03:00
gol do palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:13.315-03:00
Ronaldinho gaúcho,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:29:45.120-03:00
A polícia de são Paulo junto com seu governador não tem vontade nenhuma de organizar duas torcidas nos estádio ! estado de são Paulo é falido de segurança publica,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:19:49.112-03:00
palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:04:08.540-03:00
o goleiro é foda,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:51.736-03:00
corinthians é eliminado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:19:40.994-03:00
2X1 vai São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:59:26.970-03:00
ALO CAZE TV MANDA UM SALVE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:45.770-03:00
coloca o caulyyyyy,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:45.612-03:00
tricolor campeão do paulistão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:15.023-03:00
Tá se complicando nessas faltas a árbitra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:20.535-03:00
são Paulo 2 x porcada sem mundial 1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:55:46.556-03:00
Bora são pauloooooooooooooooooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:33:37.034-03:00
CHKRA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:25.004-03:00
e um teatro ou estádio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:00.523-03:00
Deus vai ajudar o São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:54.923-03:00
muitooooooooooooooooooooooooooooooooooooooooooooooo penalty,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:44.075-03:00
Hino Nacional em versão chinesa!!! Absurdo!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:28:14.264-03:00
IIIIIIIHUUUUUUUU,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:20.260-03:00
sem mundial kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:18.464-03:00
vergonha do que,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:00.158-03:00
É SEMPRE A MESMA HISTÓRIA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:10.690-03:00
Vamo sao paulo porraaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:06:05.477-03:00
MORUMBIS,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:13:58.854-03:00
CANAL DO GADO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:35.588-03:00
crl o apostador,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:25:42.551-03:00
vai palmeiras pra cima,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:25:35.488-03:00
CORINTHIANS REI DO PAULISTAO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:23:05.148-03:00
nada......,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:47.090-03:00
@omarkola manda ai assinatura pra eu mano,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:28:08.703-03:00
adoro esse canal,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:17:36.062-03:00
six sevennnnnnnnnnnnnnnnnnnnnnnnnnn,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:56.520-03:00
comentarista chorando kdsksks,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:29.794-03:00
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:24.883-03:00
var palmeiras rouba msm,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:21.645-03:00
palmeiras 2.1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:21.385-03:00
UMA VERGONHA USAR PLASTICO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:34:26.148-03:00
foi muitooooooo pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:03.491-03:00
KKKKKKKK AINDA TENTAM NE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:43:42.853-03:00
uhull,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:17.008-03:00
Porém de ser clubista ...sejam imparciais,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:34.105-03:00
só ganha no roubo vsfd,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:55.024-03:00
chora n trikas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:55.646-03:00
25%?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:21.680-03:00
"exato, casos e casos",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:42.488-03:00
assim varmeiras vai ganhar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:27.707-03:00
"isso é regra gente, só manda voltar se tiver impacto (posso mandar o texto da regra p algum de voces)",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:24:34.615-03:00
PAL 1 SPFC 2,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:23:30.767-03:00
S P F C,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:53.709-03:00
BR PP,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:02:56.438-03:00
Novorizontino eliminou o Corinthians kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:13:55.900-03:00
GAVAO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:09:49.590-03:00
newclastle,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:42:22.032-03:00
Rapaz,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:42.770-03:00
LFF DEMORA PRA CARAIOOOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:44:14.463-03:00
só lamento são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:07.016-03:00
e são Pauloooo porraaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:14:28.574-03:00
certeza que tem penalti pro varmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:07:04.007-03:00
Começou a roubalheira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:40.235-03:00
o Lucas chutou a bola na mão do Gustavo Gomes.. nenhum dos dois foi pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:51:49.693-03:00
